X,Y,annualmean,annualvariance,annualstddev,directionannualmean,objectid
-9546758.2189,2880658.5233,0.64841372,0.13965571,0.37370539,147.00453413,152053
-9546758.2189,2890491.1336,0.65606165,0.13964054,0.37368509,147.34870121,152054
-9546758.2189,2900330.1826,0.66221297,0.13953584,0.37354496,147.37001525,152055
-9546758.2189,2910175.6984,0.66723043,0.14064047,0.37502062,147.12126682,152056
-9546758.2187,2920027.7087,0.67190701,0.14170548,0.3764379,146.62060987,152057
-9546758.2188,2929886.2411,0.67669517,0.14265361,0.37769514,145.90303639,152058
-9546758.2188,2939751.3237,0.68014979,0.1444875,0.38011512,145.00674222,152059
-9546758.2188,2949622.9843,0.68146086,0.14680207,0.38314757,144.22420164,152060
-9546758.2188,2959501.2511,0.68036079,0.14894751,0.38593718,143.64962836,152061
-9546758.2188,2969386.1521,0.6767996,0.15100151,0.38858914,143.22358592,152062
-9546758.2188,2979277.7157,0.67111212,0.15393561,0.39234629,142.83582944,152063
-9546758.2188,2989175.9699,0.66538668,0.15710026,0.39635876,142.31838743,152064
-9546758.2189,2999080.9435,0.66018331,0.16073254,0.40091464,141.57346831,152065
-9546758.2188,3008992.6645,0.65447289,0.16537276,0.4066605,140.70137206,152066
-9546758.2188,3018911.1618,0.64801389,0.16981459,0.41208565,139.68969288,152067
-9546758.2188,3028836.4638,0.64019328,0.17196295,0.41468415,138.50187645,152068
-9546758.2188,3038768.5995,0.63059151,0.17396092,0.41708624,137.25259706,152069
-9546758.2188,3048707.5973,0.61928684,0.17643327,0.42003959,135.92096194,152070
-9546758.2188,3058653.4864,0.60607606,0.1786156,0.42262939,134.61059461,152071
-9546758.2188,3068606.2958,0.59051704,0.17835563,0.42232171,133.36530036,152072
-9546758.2188,3078566.0544,0.57120103,0.17429909,0.41749144,132.20646869,152073
-9546758.2188,3088532.7915,0.54847342,0.16623062,0.40771389,131.08854664,152074
-9546758.2188,3098506.5361,0.52219653,0.15476978,0.39340791,130.11569864,152075
-9546758.2188,3108487.3178,0.49185541,0.13962795,0.37366822,129.56260599,152076
-9546758.2188,3118475.1659,0.45797426,0.12196469,0.34923443,129.5680996,152077
-9546758.2188,3128470.11,0.42341465,0.10517232,0.32430282,130.0401818,152078
-9546758.2188,3138472.1796,0.39126208,0.089884,0.29980659,130.73324704,152079
-9546758.2188,3148481.4044,0.36334616,0.07561749,0.27498636,131.6089753,152080
-9546758.2188,3158497.8142,0.34045529,0.06338967,0.25177306,132.57567875,152081
-9546758.2188,3168521.439,0.32283789,0.05340131,0.23108724,133.75950236,152082
-9546758.2188,3178552.3087,0.30845648,0.04564826,0.21365453,134.86440532,152083
-9546758.2188,3188590.4531,0.2962521,0.03933365,0.19832712,136.15161741,152084
-9546758.2188,3198635.9028,0.28531456,0.03379065,0.18382233,138.38545857,152085
-9546758.2188,3208688.6878,0.27528885,0.02969459,0.1723212,142.18807949,152086
-9546758.2188,3218748.8385,0.26634452,0.02648235,0.16273399,148.05947464,152087
-9546758.2188,3228816.3853,0.25906721,0.02431156,0.15592164,154.04176018,152088
-9546758.2188,3238891.3588,0.25331804,0.02301265,0.15169922,159.0761805,152089
-9546758.2188,3248973.7896,0.24860239,0.02214269,0.14880419,164.61089771,152090
-9546758.2188,3259063.7085,0.24422057,0.02117038,0.14550045,167.21465683,152091
-9546758.2188,3269161.1462,0.23949881,0.01989997,0.14106727,161.16287189,152092
-9546758.2188,3279266.1338,0.23440474,0.01877482,0.13702124,155.08440367,152093
-9546758.2188,3289378.7022,0.22888055,0.01792926,0.1339002,153.9810226,152094
-9546758.2188,3299498.8825,0.2239961,0.01692361,0.13009076,156.44880194,152095
-9546758.2188,3309626.7061,0.22034803,0.01595342,0.12630686,160.04553825,152096
-9546758.2188,3319762.2041,0.21713759,0.01568371,0.12523462,161.50279076,152097
-9546758.2188,3329905.408,0.21521012,0.01548712,0.12444724,160.67168535,152098
-9546758.2188,3340056.3496,0.21265607,0.01518549,0.12322944,158.47302692,152099
-9546758.2188,3350215.0601,0.20825519,0.0148915,0.12203074,156.94737788,152100
-9546758.2188,3360381.5715,0.20446135,0.0147779,0.12156437,156.07303536,152101
-9546758.2187,3370555.9156,0.20141041,0.01484763,0.12185086,155.11956908,152102
-9546758.2187,3380738.1245,0.19736896,0.01483588,0.12180264,154.33295392,152103
-9546758.2187,3390928.2298,0.19144355,0.01450605,0.12044106,156.25079072,152104
-9546758.2187,3401126.2641,0.18467617,0.01443998,0.12016647,159.57095094,152105
-9546758.2187,3411332.2594,0.17885481,0.01395495,0.11813108,175.05439131,152106
-9546758.2188,3421546.2483,0.17636405,0.01446996,0.12029117,212.66359555,152107
-9546758.2188,3431768.263,0.17745902,0.01568487,0.12523927,219.44109527,152108
-9546758.2188,3441998.3363,0.18041062,0.01629436,0.12764935,215.88217074,152109
-9546758.2188,3452236.5008,0.17989321,0.0161252,0.12698503,211.83066761,152110
-9546758.2188,3462482.7894,0.17638376,0.01529782,0.12368436,212.45196546,152111
-9546758.2188,3472737.2348,0.17117049,0.01422353,0.11926244,212.73759696,152112
-9546758.2188,3482999.8704,0.16867433,0.01354433,0.1163801,218.31328229,152113
-9546758.2188,3493270.7287,0.1655314,0.0132449,0.1150865,219.96478451,152114
-9546758.2188,3503549.8436,0.15634738,0.01318997,0.11484759,217.7477024,152115
-9546758.2188,3513837.2479,0.06597456,0.00261819,0.05116826,201.5306251,152116
-9537852.6585,2841391.9234,0.61994278,0.1311793,0.36218685,139.61268878,152117
-9537852.6584,2851199.0522,0.62992007,0.13329232,0.36509222,143.26765366,152118
-9537852.6585,2861012.5101,0.64112359,0.13541698,0.36799046,145.86546712,152119
-9537852.6585,2870832.3247,0.65239877,0.13754264,0.3708674,147.46737899,152120
-9537852.6585,2880658.5234,0.66236901,0.13853151,0.37219819,148.3216803,152121
-9537852.6585,2890491.1335,0.67027879,0.13827923,0.37185916,148.74663845,152122
-9537852.6585,2900330.1826,0.67677635,0.13789597,0.37134346,148.82500675,152123
-9537852.6585,2910175.6984,0.68194568,0.13881743,0.37258211,148.67103607,152124
-9537852.6585,2920027.7087,0.68668038,0.14045259,0.37477005,148.24015254,152125
-9537852.6585,2929886.2411,0.69143444,0.14283493,0.37793508,147.50865944,152126
-9537852.6586,2939751.3238,0.69473928,0.14561716,0.38159817,146.66073197,152127
-9537852.6585,2949622.9842,0.695171,0.14896193,0.38595587,145.96434927,152128
-9537852.6585,2959501.2511,0.69256276,0.15254697,0.39057261,145.46887489,152129
-9537852.6585,2969386.1521,0.68692815,0.15559298,0.39445275,145.11270365,152130
-9537852.6585,2979277.7157,0.67929745,0.15876791,0.3984569,144.77952888,152131
-9537852.6585,2989175.97,0.67192662,0.16170418,0.40212458,144.26407775,152132
-9537852.6585,2999080.9434,0.66430509,0.16541123,0.40670779,143.48853072,152133
-9537852.6586,3008992.6646,0.6557253,0.16975731,0.41201615,142.56836471,152134
-9537852.6585,3018911.1619,0.64637172,0.17337734,0.41638604,141.47080134,152135
-9537852.6585,3028836.4638,0.63551843,0.17456794,0.41781327,140.24818308,152136
-9537852.6585,3038768.5994,0.62301028,0.17528033,0.41866493,138.9663289,152137
-9537852.6584,3048707.5973,0.60801631,0.17589882,0.41940293,137.6266036,152138
-9537852.6585,3058653.4864,0.59120232,0.17542785,0.41884109,136.32627472,152139
-9537852.6585,3068606.2958,0.57261533,0.17179036,0.41447601,135.07897138,152140
-9537852.6586,3078566.0544,0.55065447,0.16483116,0.40599403,133.90378063,152141
-9537852.6585,3088532.7915,0.52593285,0.15470538,0.39332604,132.77946947,152142
-9537852.6585,3098506.5361,0.49849343,0.14188713,0.37667909,131.84889366,152143
-9537852.6585,3108487.3178,0.46808416,0.12661679,0.35583255,131.38689468,152144
-9537852.6585,3118475.1659,0.4349663,0.11004286,0.33172709,131.54971492,152145
-9537852.6586,3128470.11,0.40241396,0.09451909,0.30743957,132.24715102,152146
-9537852.6585,3138472.1796,0.3729558,0.0807047,0.28408572,133.27057401,152147
-9537852.6585,3148481.4044,0.34826636,0.06795962,0.26069066,134.65870819,152148
-9537852.6585,3158497.8142,0.3284083,0.05707705,0.23890804,136.40915854,152149
-9537852.6586,3168521.439,0.31272328,0.04851486,0.22026089,138.81145585,152150
-9537852.6585,3178552.3087,0.2997106,0.04198386,0.20489962,141.20019726,152151
-9537852.6585,3188590.4531,0.28845793,0.03651527,0.1910897,143.23084802,152152
-9537852.6585,3198635.9029,0.27810204,0.03158767,0.1777292,145.81306796,152153
-9537852.6585,3208688.6878,0.26842579,0.02782449,0.16680674,150.41940634,152154
-9537852.6585,3218748.8385,0.25998315,0.0251518,0.15859321,157.46439918,152155
-9537852.6585,3228816.3853,0.25324515,0.02340775,0.15299591,163.7825892,152156
-9537852.6585,3238891.3588,0.24789976,0.02232214,0.14940597,168.60529568,152157
-9537852.6585,3248973.7896,0.24353215,0.02152923,0.14672844,173.10804497,152158
-9537852.6585,3259063.7086,0.23960695,0.02038591,0.14277925,171.64492236,152159
-9537852.6585,3269161.1463,0.23514841,0.01925214,0.13875209,164.27176438,152160
-9537852.6585,3279266.1338,0.23031475,0.01831688,0.13533986,159.28313244,152161
-9537852.6585,3289378.7022,0.2252107,0.01744522,0.13208035,158.32489203,152162
-9537852.6585,3299498.8825,0.22080013,0.01641839,0.12813425,160.26167369,152163
-9537852.6585,3309626.7061,0.21694711,0.01556647,0.12476566,162.97270911,152164
-9537852.6585,3319762.2041,0.2136867,0.01537021,0.12397666,163.25892798,152165
-9537852.6585,3329905.408,0.21189836,0.01520635,0.12331404,162.01140745,152166
-9537852.6584,3340056.3496,0.20922992,0.01485381,0.12187619,160.81672397,152167
-9537852.6585,3350215.0601,0.20470732,0.01458608,0.12077283,159.92359903,152168
-9537852.6585,3360381.5715,0.20046481,0.01451241,0.12046746,158.17167359,152169
-9537852.6585,3370555.9156,0.19550733,0.01447574,0.12031517,155.81758452,152170
-9537852.6585,3380738.1244,0.18894172,0.01426859,0.11945121,153.58255315,152171
-9537852.6585,3390928.2299,0.1820433,0.01396815,0.11818695,153.05174053,152172
-9537852.6585,3401126.2641,0.17870373,0.01419346,0.11913633,154.69895438,152173
-9537852.6585,3411332.2593,0.17750914,0.01377144,0.11735179,181.63338006,152174
-9537852.6585,3421546.2483,0.18468949,0.0157126,0.12534989,213.1850266,152175
-9537852.6585,3431768.263,0.185422,0.01747827,0.13220541,216.43716829,152176
-9537852.6586,3441998.3363,0.18945125,0.01828333,0.13521585,219.51192194,152177
-9537852.6585,3452236.5008,0.18791312,0.01760602,0.13268766,220.88724947,152178
-9537852.6585,3462482.7894,0.18163677,0.01625938,0.12751229,220.35332845,152179
-9537852.6585,3472737.2349,0.17431563,0.01474901,0.12144551,220.16130339,152180
-9537852.6585,3482999.8703,0.1659672,0.01343652,0.11591602,220.16875672,152181
-9537852.6585,3493270.7287,0.15497035,0.0121492,0.11022341,221.02687627,152182
-9537852.6584,3503549.8435,0.11522983,0.00781105,0.08838014,232.47989626,152183
-9528947.0982,2841391.9233,0.63609332,0.12925518,0.35952076,140.94479746,152184
-9528947.0982,2851199.0522,0.64520669,0.13154554,0.36269209,144.20632756,152185
-9528947.0982,2861012.5101,0.65511137,0.13411567,0.36621806,146.61480977,152186
-9528947.0982,2870832.3248,0.66561592,0.13617367,0.36901715,148.26123305,152187
-9528947.0982,2880658.5233,0.67535925,0.13689482,0.369993,149.27716492,152188
-9528947.0982,2890491.1335,0.6832388,0.1365827,0.36957097,149.86610984,152189
-9528947.0982,2900330.1826,0.68998688,0.13620812,0.36906382,150.07780164,152190
-9528947.0982,2910175.6985,0.69524497,0.1373603,0.3706215,150.01792783,152191
-9528947.0982,2920027.7087,0.69968009,0.13993907,0.37408429,149.63704513,152192
-9528947.0982,2929886.2411,0.70370686,0.14358079,0.37892056,148.92204669,152193
-9528947.0982,2939751.3237,0.70546371,0.14661771,0.38290691,148.14129614,152194
-9528947.0982,2949622.9843,0.70376873,0.15024355,0.38761264,147.48911015,152195
-9528947.0983,2959501.2511,0.69904983,0.15417987,0.39265746,147.03162946,152196
-9528947.0982,2969386.1521,0.69148105,0.15755722,0.39693478,146.72225961,152197
-9528947.0982,2979277.7157,0.68216872,0.16072288,0.40090257,146.42436312,152198
-9528947.0982,2989175.97,0.67280918,0.16360626,0.40448269,145.90436878,152199
-9528947.0982,2999080.9434,0.66262215,0.16727409,0.40899155,145.14734574,152200
-9528947.0982,3008992.6645,0.65127259,0.1711902,0.41375136,144.19230691,152201
-9528947.0981,3018911.1618,0.63940328,0.17388001,0.41698921,142.99890311,152202
-9528947.0982,3028836.4638,0.62571424,0.17395696,0.41708148,141.72574687,152203
-9528947.0982,3038768.5994,0.61024934,0.17291567,0.4158313,140.41198563,152204
-9528947.0982,3048707.5972,0.5917424,0.17125821,0.41383356,139.06746008,152205
-9528947.0982,3058653.4864,0.57175416,0.16797972,0.40985328,137.76601451,152206
-9528947.0982,3068606.2958,0.55070359,0.16171542,0.40213856,136.53315825,152207
-9528947.0982,3078566.0544,0.52689546,0.15321562,0.39142767,135.41343842,152208
-9528947.0982,3088532.7915,0.5010404,0.14192632,0.3767311,134.35440306,152209
-9528947.0982,3098506.5361,0.4734816,0.12829293,0.35818002,133.48886391,152210
-9528947.0982,3108487.3178,0.44390664,0.11342555,0.3367871,133.11675279,152211
-9528947.0982,3118475.1659,0.41253921,0.09790392,0.31289601,133.43771711,152212
-9528947.0982,3128470.11,0.38244876,0.08380632,0.2894932,134.36387534,152213
-9528947.0982,3138472.1796,0.35604727,0.07145196,0.26730499,135.84188613,152214
-9528947.0982,3148481.4044,0.33459476,0.06054793,0.24606489,137.86641447,152215
-9528947.0982,3158497.8142,0.31716451,0.05153243,0.22700755,140.58789728,152216
-9528947.0982,3168521.439,0.303101,0.04437274,0.21064837,144.39417846,152217
-9528947.0982,3178552.3087,0.29122514,0.03871243,0.19675474,148.39911375,152218
-9528947.0982,3188590.4531,0.28073815,0.03371817,0.18362507,151.96230059,152219
-9528947.0982,3198635.9029,0.27080971,0.02939198,0.1714409,156.41726588,152220
-9528947.0981,3208688.6878,0.26191089,0.02626912,0.1620775,162.45809631,152221
-9528947.0982,3218748.8385,0.25428316,0.02409916,0.15523903,169.81386258,152222
-9528947.0982,3228816.3853,0.24801533,0.02255391,0.15017958,175.83698358,152223
-9528947.0983,3238891.3588,0.24264379,0.02162325,0.14704846,179.89184181,152224
-9528947.0982,3248973.7896,0.23848356,0.02077921,0.14414997,180.93703153,152225
-9528947.0982,3259063.7084,0.23495936,0.01964508,0.1401609,175.37670385,152226
-9528947.0982,3269161.1462,0.23079361,0.01877055,0.13700564,168.38945842,152227
-9528947.0982,3279266.1338,0.22560048,0.01793177,0.13390957,164.00105591,152228
-9528947.0982,3289378.7023,0.22067986,0.01687776,0.12991443,162.83632016,152229
-9528947.0982,3299498.8826,0.21666433,0.0159754,0.12639382,163.92273176,152230
-9528947.0982,3309626.706,0.21307619,0.01526998,0.12357178,165.08042566,152231
-9528947.0982,3319762.204,0.21013145,0.01505128,0.12268367,164.15678316,152232
-9528947.0982,3329905.408,0.20814593,0.01501442,0.12253337,162.7903166,152233
-9528947.0982,3340056.3496,0.20502312,0.01478319,0.12158614,162.40581613,152234
-9528947.0982,3350215.06,0.19993336,0.01451153,0.12046383,162.0594228,152235
-9528947.0982,3360381.5715,0.19462222,0.01428107,0.11950342,159.73567859,152236
-9528947.0982,3370555.9156,0.18823428,0.01412182,0.11883526,156.72234762,152237
-9528947.0982,3380738.1244,0.18108122,0.01406282,0.11858677,152.33055496,152238
-9528947.0982,3390928.2298,0.17563494,0.01408857,0.1186953,147.46336687,152239
-9528947.0982,3401126.2641,0.17555289,0.01467013,0.12112032,147.36273478,152240
-9528947.0982,3411332.2594,0.17900163,0.01429772,0.11957307,185.66240427,152241
-9528947.0982,3421546.2483,0.19107412,0.01705929,0.1306112,211.13430221,152242
-9528947.0982,3431768.263,0.19767758,0.02004697,0.14158732,213.9010804,152243
-9528947.0982,3441998.3363,0.20526768,0.02147183,0.14653268,220.78526928,152244
-9528947.0982,3452236.5009,0.20385566,0.02013233,0.14188842,222.64507943,152245
-9528947.0982,3462482.7894,0.1930472,0.01782225,0.13350001,217.73843888,152246
-9528947.0982,3472737.2348,0.18143377,0.01543809,0.12425011,210.65993569,152247
-9528947.0982,3482999.8703,0.1729123,0.01422714,0.11927759,197.79296991,152248
-9528947.0982,3493270.7287,0.16277464,0.01323742,0.11505399,189.72206388,152249
-9528947.0982,3503549.8436,0.10098854,0.00535229,0.07315934,205.22620911,152250
-9520041.538,2841391.9234,0.6525346,0.12728789,0.3567743,141.82315995,152251
-9520041.538,2851199.0521,0.66042519,0.12958372,0.35997739,144.79407734,152252
-9520041.538,2861012.5101,0.66820753,0.1325267,0.36404216,147.08866734,152253
-9520041.538,2870832.3247,0.67732543,0.13468787,0.36699846,148.7704851,152254
-9520041.538,2880658.5233,0.6863113,0.13550633,0.36811185,149.90594277,152255
-9520041.538,2890491.1336,0.69367576,0.13577357,0.36847466,150.65890765,152256
-9520041.538,2900330.1826,0.70029902,0.13609156,0.3689059,151.03875201,152257
-9520041.538,2910175.6984,0.70565081,0.13758394,0.3709231,151.09583205,152258
-9520041.538,2920027.7087,0.70951056,0.14073926,0.37515232,150.76448291,152259
-9520041.538,2929886.2412,0.71216828,0.14467341,0.38035959,150.10279399,152260
-9520041.538,2939751.3237,0.71147072,0.14777088,0.38440979,149.40270845,152261
-9520041.538,2949622.9843,0.70721048,0.15164983,0.38942245,148.80302539,152262
-9520041.538,2959501.2512,0.70024741,0.15555567,0.39440545,148.38423534,152263
-9520041.5381,2969386.1522,0.69105923,0.15889034,0.3986105,148.1046396,152264
-9520041.538,2979277.7157,0.68052745,0.1617738,0.40221113,147.83866707,152265
-9520041.538,2989175.97,0.66933393,0.16434011,0.40538883,147.33859053,152266
-9520041.538,2999080.9434,0.65681076,0.16767198,0.40947768,146.6256986,152267
-9520041.538,3008992.6645,0.64321202,0.17069623,0.41315401,145.66698734,152268
-9520041.538,3018911.1618,0.62878877,0.17189589,0.41460329,144.42738265,152269
-9520041.538,3028836.4638,0.6117295,0.17029566,0.41266894,143.09922464,152270
-9520041.538,3038768.5994,0.59261495,0.16742557,0.40917671,141.75849476,152271
-9520041.538,3048707.5974,0.57145661,0.16391787,0.40486771,140.42153266,152272
-9520041.5379,3058653.4864,0.54945534,0.15871543,0.39839104,139.10481186,152273
-9520041.538,3068606.2958,0.52644008,0.15070996,0.38821381,137.86793021,152274
-9520041.538,3078566.0544,0.50150853,0.14065111,0.37503481,136.81062093,152275
-9520041.5379,3088532.7914,0.47535947,0.12841612,0.35835195,135.87899524,152276
-9520041.538,3098506.536,0.44855815,0.11488388,0.33894524,135.16598778,152277
-9520041.538,3108487.3178,0.42068905,0.10104613,0.31787753,134.99183568,152278
-9520041.538,3118475.1659,0.3920342,0.08690281,0.29479283,135.55440432,152279
-9520041.538,3128470.11,0.36505878,0.07412931,0.27226698,136.73533826,152280
-9520041.538,3138472.1796,0.34180725,0.06326673,0.2515288,138.60960369,152281
-9520041.538,3148481.4044,0.32309055,0.054175,0.23275524,141.26321753,152282
-9520041.538,3158497.8142,0.30760488,0.04671963,0.21614724,145.14549783,152283
-9520041.538,3168521.439,0.29477882,0.04055372,0.20137954,150.6245791,152284
-9520041.538,3178552.3085,0.28370669,0.03521438,0.18765494,156.72938459,152285
-9520041.538,3188590.4531,0.27383676,0.0306414,0.17504685,162.80185375,152286
